Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
117,6.986159801,54,0.02504126,35,M,179,5.6,1.Sedentary
113,6.760799885,38,0.017584804,35,M,179,5.6,1.Sedentary
116,6.760799885,20,0.00925843,35,M,179,5.6,1.Sedentary
109,5.859360218,13,0.0060273,35,M,179,5.6,1.Sedentary
106,5.633999825,12,0.005530204,35,M,179,5.6,1.Sedentary
108,5.408639908,50,0.023177145,35,M,179,5.6,1.Sedentary
109,5.633999825,7,0.00323113,35,M,179,5.6,1.Sedentary
108,6.084720135,107,0.049647558,35,M,179,5.6,1.Sedentary
119,7.887599945,119,0.055177763,35,M,179,5.6,1.Sedentary
118,8.112959862,117,0.054245707,35,M,179,5.6,1.Sedentary
122,8.338319778,116,0.053810745,35,M,179,5.6,1.Sedentary
124,8.338319778,116,0.053810745,35,M,179,5.6,1.Sedentary
127,7.887599945,113,0.052443728,35,M,179,5.6,1.Sedentary
130,8.338319778,112,0.051946633,35,M,179,5.6,1.Sedentary
132,9.690480232,97,0.044987272,35,M,179,5.6,1.Sedentary
145,8.112959862,114,0.052878689,35,M,179,5.6,1.Sedentary
158,12.16944027,114,0.052878689,35,M,179,5.6,1.Sedentary
166,12.39480019,80,0.03709586,35,M,179,5.6,1.Sedentary
154,11.26799965,71,0.032932673,35,M,179,5.6,1.Sedentary
149,10.81727982,57,0.026408276,35,M,179,5.6,1.Sedentary
146,10.5919199,50,0.023177145,35,M,179,5.6,1.Sedentary
111,7.211520195,68,0.031503521,35,M,179,5.6,1.Sedentary
101,3.943799973,0,0,35,M,179,5.6,1.Sedentary
82,1.464840055,0,0,35,M,179,5.6,1.Sedentary
81,1.464840055,0,0,35,M,179,5.6,1.Sedentary
81,4.732560158,30,0.013918715,35,M,179,5.6,1.Sedentary
78,3.605760098,21,0.009693391,35,M,179,5.6,1.Sedentary
76,8.563679695,109,0.050579615,35,M,179,5.6,1.Sedentary
81,7.662240028,117,0.054245707,35,M,179,5.6,1.Sedentary
97,8.563679695,116,0.053810745,35,M,179,5.6,1.Sedentary
113,8.112959862,116,0.053810745,35,M,179,5.6,1.Sedentary
114,8.112959862,118,0.054742802,35,M,179,5.6,1.Sedentary
131,9.690480232,114,0.052878689,35,M,179,5.6,1.Sedentary
123,9.014399529,116,0.053810745,35,M,179,5.6,1.Sedentary
136,9.915840149,115,0.053375784,35,M,179,5.6,1.Sedentary
135,9.915840149,101,0.046851389,35,M,179,5.6,1.Sedentary
134,9.690480232,115,0.053375784,35,M,179,5.6,1.Sedentary
123,9.014399529,81,0.037592959,35,M,179,5.6,1.Sedentary
113,6.310080051,10,0.004598147,35,M,179,5.6,1.Sedentary
112,6.535439968,36,0.016652748,35,M,179,5.6,1.Sedentary
112,6.310080051,26,0.012054601,35,M,179,5.6,1.Sedentary
92,1.690199971,0,0,35,M,179,5.6,1.Sedentary
93,4.732560158,33,0.015285731,35,M,179,5.6,1.Sedentary
95,1.690199971,0,0,35,M,179,5.6,1.Sedentary
95,4.281839848,18,0.008326374,35,M,179,5.6,1.Sedentary
78,1.464840055,0,0,35,M,179,5.6,1.Sedentary
78,1.464840055,0,0,35,M,179,5.6,1.Sedentary
78,3.380399942,13,0.0060273,35,M,179,5.6,1.Sedentary
81,3.380399942,16,0.007394317,35,M,179,5.6,1.Sedentary
90,3.831120014,12,0.005530204,35,M,179,5.6,1.Sedentary
80,1.352159977,0,0,35,M,179,5.6,1.Sedentary
74,1.464840055,0,0,35,M,179,5.6,1.Sedentary
73,1.464840055,0,0,35,M,179,5.6,1.Sedentary
73,1.464840055,0,0,35,M,179,5.6,1.Sedentary
76,1.464840055,0,0,35,M,179,5.6,1.Sedentary
79,1.464840055,0,0,35,M,179,5.6,1.Sedentary
78,2.929680109,4,0.001801976,35,M,179,5.6,1.Sedentary
80,1.464840055,0,0,35,M,179,5.6,1.Sedentary
82,1.464840055,0,0,35,M,179,5.6,1.Sedentary
92,4.056479931,13,0.0060273,35,M,179,5.6,1.Sedentary
94,1.690199971,0,0,35,M,179,5.6,1.Sedentary
92,3.267719984,0,0,35,M,179,5.6,1.Sedentary
83,1.464840055,0,0,35,M,179,5.6,1.Sedentary
68,1.239480019,0,0,35,M,179,5.6,1.Sedentary
67,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,1.239480019,0,0,35,M,179,5.6,1.Sedentary
69,1.239480019,0,0,35,M,179,5.6,1.Sedentary
72,1.464840055,0,0,35,M,179,5.6,1.Sedentary
73,3.380399942,20,0.00925843,35,M,179,5.6,1.Sedentary
77,1.464840055,0,0,35,M,179,5.6,1.Sedentary
78,3.155040026,12,0.005530204,35,M,179,5.6,1.Sedentary
81,1.352159977,0,0,35,M,179,5.6,1.Sedentary
72,1.352159977,0,0,35,M,179,5.6,1.Sedentary
67,1.126799941,0,0,35,M,179,5.6,1.Sedentary
69,1.464840055,0,0,35,M,179,5.6,1.Sedentary
71,3.155040026,16,0.007394317,35,M,179,5.6,1.Sedentary
66,1.126799941,0,0,35,M,179,5.6,1.Sedentary
64,1.126799941,0,0,35,M,179,5.6,1.Sedentary
64,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,1.126799941,0,0,35,M,179,5.6,1.Sedentary
67,1.239480019,0,0,35,M,179,5.6,1.Sedentary
69,1.464840055,0,0,35,M,179,5.6,1.Sedentary
69,1.464840055,0,0,35,M,179,5.6,1.Sedentary
71,3.605760098,43,0.019946015,35,M,179,5.6,1.Sedentary
72,1.464840055,0,0,35,M,179,5.6,1.Sedentary
73,1.464840055,0,0,35,M,179,5.6,1.Sedentary
72,2.929680109,7,0.00323113,35,M,179,5.6,1.Sedentary
80,1.464840055,0,0,35,M,179,5.6,1.Sedentary
83,1.464840055,0,0,35,M,179,5.6,1.Sedentary
82,1.464840055,0,0,35,M,179,5.6,1.Sedentary
88,1.690199971,0,0,35,M,179,5.6,1.Sedentary
94,4.281839848,24,0.011122544,35,M,179,5.6,1.Sedentary
99,4.732560158,15,0.006959357,35,M,179,5.6,1.Sedentary
99,4.732560158,15,0.006959357,35,M,179,5.6,1.Sedentary
100,3.943799973,0,0,35,M,179,5.6,1.Sedentary
87,4.281839848,9,0.004163187,35,M,179,5.6,1.Sedentary
65,1.126799941,0,0,35,M,179,5.6,1.Sedentary
63,1.126799941,0,0,35,M,179,5.6,1.Sedentary
62,1.239480019,0,0,35,M,179,5.6,1.Sedentary
61,1.126799941,0,0,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
60,1.126799941,0,0,35,M,179,5.6,1.Sedentary
60,1.126799941,0,0,35,M,179,5.6,1.Sedentary
60,1.126799941,0,0,35,M,179,5.6,1.Sedentary
62,4.957920074,40,0.018516861,35,M,179,5.6,1.Sedentary
64,1.239480019,0,0,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
62,2.704319954,9,0.004163187,35,M,179,5.6,1.Sedentary
65,4.056479931,44,0.020380976,35,M,179,5.6,1.Sedentary
76,2.929680109,42,0.019448919,35,M,179,5.6,1.Sedentary
60,2.929680109,18,0.008326374,35,M,179,5.6,1.Sedentary
60,1.239480019,0,0,35,M,179,5.6,1.Sedentary
60,2.929680109,11,0.005095244,35,M,179,5.6,1.Sedentary
63,3.155040026,18,0.008326374,35,M,179,5.6,1.Sedentary
59,5.408639908,49,0.022742186,35,M,179,5.6,1.Sedentary
67,2.929680109,12,0.005530204,35,M,179,5.6,1.Sedentary
73,2.704319954,50,0.023177145,35,M,179,5.6,1.Sedentary
80,3.380399942,20,0.00925843,35,M,179,5.6,1.Sedentary
59,4.507199764,29,0.013421617,35,M,179,5.6,1.Sedentary
65,3.380399942,15,0.006959357,35,M,179,5.6,1.Sedentary
65,3.605760098,30,0.013918715,35,M,179,5.6,1.Sedentary
74,2.929680109,22,0.010190488,35,M,179,5.6,1.Sedentary
64,3.380399942,29,0.013421617,35,M,179,5.6,1.Sedentary
58,2.704319954,10,0.004598147,35,M,179,5.6,1.Sedentary
58,2.704319954,9,0.004163187,35,M,179,5.6,1.Sedentary
60,1.239480019,0,0,35,M,179,5.6,1.Sedentary
63,3.155040026,21,0.009693391,35,M,179,5.6,1.Sedentary
55,2.929680109,16,0.007394317,35,M,179,5.6,0.Sleep
58,3.380399942,30,0.013918715,35,M,179,5.6,0.Sleep
73,3.155040026,12,0.005530204,35,M,179,5.6,0.Sleep
58,2.704319954,12,0.005530204,35,M,179,5.6,0.Sleep
67,5.859360218,60,0.027837429,35,M,179,5.6,0.Sleep
73,2.704319954,3,0.001367017,35,M,179,5.6,0.Sleep
68,4.056479931,34,0.015720692,35,M,179,5.6,0.Sleep
71,2.704319954,2,0.00086992,35,M,179,5.6,0.Sleep
65,1.126799941,0,0,35,M,179,5.6,0.Sleep
68,1.126799941,0,0,35,M,179,5.6,0.Sleep
64,2.704319954,5,0.002299073,35,M,179,5.6,0.Sleep
70,2.929680109,26,0.012054601,35,M,179,5.6,0.Sleep
70,1.464840055,0,0,35,M,179,5.6,0.Sleep
69,1.464840055,0,0,35,M,179,5.6,0.Sleep
68,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,1.126799941,0,0,35,M,179,5.6,0.Sleep
65,1.239480019,0,0,35,M,179,5.6,0.Sleep
65,3.155040026,13,0.0060273,35,M,179,5.6,0.Sleep
67,2.704319954,3,0.001367017,35,M,179,5.6,0.Sleep
56,1.126799941,0,0,35,M,179,5.6,0.Sleep
56,1.126799941,0,0,35,M,179,5.6,0.Sleep
56,1.126799941,0,0,35,M,179,5.6,0.Sleep
55,1.126799941,0,0,35,M,179,5.6,0.Sleep
58,1.126799941,0,0,35,M,179,5.6,0.Sleep
56,1.239480019,0,0,35,M,179,5.6,0.Sleep
57,2.929680109,18,0.008326374,35,M,179,5.6,0.Sleep
60,2.929680109,10,0.004598147,35,M,179,5.6,0.Sleep
62,2.929680109,12,0.005530204,35,M,179,5.6,0.Sleep
69,5.859360218,81,0.037592959,35,M,179,5.6,0.Sleep
91,5.859360218,72,0.033367634,35,M,179,5.6,0.Sleep
102,5.183279991,18,0.008326374,35,M,179,5.6,0.Sleep
105,5.183279991,43,0.019946015,35,M,179,5.6,0.Sleep
99,6.084720135,48,0.022245089,35,M,179,5.6,0.Sleep
100,6.084720135,40,0.018516861,35,M,179,5.6,0.Sleep
105,5.183279991,19,0.008761334,35,M,179,5.6,0.Sleep
97,4.507199764,14,0.006462261,35,M,179,5.6,0.Sleep
102,5.633999825,22,0.010190488,35,M,179,5.6,0.Sleep
103,4.957920074,46,0.021313032,35,M,179,5.6,0.Sleep
101,5.183279991,22,0.010190488,35,M,179,5.6,0.Sleep
102,4.169159889,0,0,35,M,179,5.6,0.Sleep
105,5.408639908,23,0.010625447,35,M,179,5.6,0.Sleep
94,1.577520013,0,0,35,M,179,5.6,0.Sleep
72,3.831120014,38,0.017584804,35,M,179,5.6,0.Sleep
80,4.281839848,115,0.053375784,35,M,179,5.6,0.Sleep
95,4.507199764,77,0.035728842,35,M,179,5.6,0.Sleep
108,6.986159801,122,0.056606915,35,M,179,5.6,0.Sleep
104,7.662240028,123,0.057041876,35,M,179,5.6,0.Sleep
110,6.986159801,115,0.053375784,35,M,179,5.6,0.Sleep
125,8.563679695,87,0.04032699,35,M,179,5.6,0.Sleep
128,9.239760399,16,0.007394317,35,M,179,5.6,0.Sleep
79,3.155040026,10,0.004598147,35,M,179,5.6,0.Sleep
72,3.155040026,18,0.008326374,35,M,179,5.6,0.Sleep
67,1.126799941,0,0,35,M,179,5.6,0.Sleep
66,1.126799941,0,0,35,M,179,5.6,0.Sleep
68,1.126799941,0,0,35,M,179,5.6,0.Sleep
68,1.126799941,0,0,35,M,179,5.6,0.Sleep
67,1.239480019,0,0,35,M,179,5.6,0.Sleep
67,1.126799941,0,0,35,M,179,5.6,0.Sleep
74,9.014399529,89,0.041259047,35,M,179,5.6,0.Sleep
72,2.929680109,5,0.002299073,35,M,179,5.6,0.Sleep
71,1.352159977,0,0,35,M,179,5.6,0.Sleep
72,1.352159977,0,0,35,M,179,5.6,0.Sleep
69,3.155040026,14,0.006462261,35,M,179,5.6,0.Sleep
68,1.126799941,0,0,35,M,179,5.6,0.Sleep
77,3.831120014,70,0.032435577,35,M,179,5.6,0.Sleep
93,6.760799885,117,0.054245707,35,M,179,5.6,0.Sleep
82,5.859360218,68,0.031503521,35,M,179,5.6,0.Sleep
84,5.633999825,76,0.035231747,35,M,179,5.6,0.Sleep
97,5.859360218,74,0.03429969,35,M,179,5.6,0.Sleep
115,8.338319778,93,0.04312316,35,M,179,5.6,0.Sleep
98,6.084720135,72,0.033367634,35,M,179,5.6,0.Sleep
89,4.957920074,49,0.022742186,35,M,179,5.6,0.Sleep
72,3.605760098,22,0.010190488,35,M,179,5.6,0.Sleep
68,1.464840055,0,0,35,M,179,5.6,0.Sleep
69,2.929680109,9,0.004163187,35,M,179,5.6,0.Sleep
65,3.605760098,63,0.029204447,35,M,179,5.6,0.Sleep
79,6.535439968,114,0.052878689,35,M,179,5.6,0.Sleep
84,5.183279991,114,0.052878689,35,M,179,5.6,0.Sleep
80,10.36655998,103,0.047783446,35,M,179,5.6,0.Sleep
86,8.789039612,107,0.049647558,35,M,179,5.6,0.Sleep
85,6.535439968,97,0.044987272,35,M,179,5.6,0.Sleep
73,4.056479931,36,0.016652748,35,M,179,5.6,0.Sleep
68,1.239480019,0,0,35,M,179,5.6,0.Sleep
65,1.239480019,0,0,35,M,179,5.6,0.Sleep
65,1.126799941,0,0,35,M,179,5.6,0.Sleep
68,3.155040026,17,0.007829277,35,M,179,5.6,0.Sleep
74,4.957920074,114,0.052878689,35,M,179,5.6,0.Sleep
75,3.831120014,100,0.046416428,35,M,179,5.6,0.Sleep
75,7.436880112,100,0.046416428,35,M,179,5.6,0.Sleep
71,6.310080051,89,0.041259047,35,M,179,5.6,0.Sleep
80,8.563679695,105,0.048715502,35,M,179,5.6,0.Sleep
83,4.056479931,35,0.016217789,35,M,179,5.6,0.Sleep
65,3.380399942,32,0.014850771,35,M,179,5.6,0.Sleep
68,3.605760098,38,0.017584804,35,M,179,5.6,0.Sleep
68,3.831120014,41,0.019013958,35,M,179,5.6,0.Sleep
74,4.732560158,79,0.036660898,35,M,179,5.6,0.Sleep
76,7.211520195,106,0.049150459,35,M,179,5.6,0.Sleep
70,5.408639908,79,0.036660898,35,M,179,5.6,0.Sleep
72,3.155040026,57,0.026408276,35,M,179,5.6,0.Sleep
72,4.957920074,73,0.033864729,35,M,179,5.6,0.Sleep
81,9.014399529,97,0.044987272,35,M,179,5.6,0.Sleep
85,6.084720135,86,0.039892029,35,M,179,5.6,0.Sleep
72,4.056479931,45,0.020878073,35,M,179,5.6,0.Sleep
72,3.831120014,36,0.016652748,35,M,179,5.6,0.Sleep
68,1.239480019,0,0,35,M,179,5.6,0.Sleep
67,1.239480019,0,0,35,M,179,5.6,0.Sleep
67,1.126799941,0,0,35,M,179,5.6,0.Sleep
67,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,2.929680109,10,0.004598147,35,M,179,5.6,0.Sleep
68,2.929680109,9,0.004163187,35,M,179,5.6,0.Sleep
67,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,1.239480019,0,0,35,M,179,5.6,0.Sleep
65,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,1.239480019,0,0,35,M,179,5.6,0.Sleep
67,1.239480019,0,0,35,M,179,5.6,0.Sleep
64,1.239480019,0,0,35,M,179,5.6,0.Sleep
63,1.239480019,0,0,35,M,179,5.6,0.Sleep
66,1.239480019,0,0,35,M,179,5.6,0.Sleep
63,1.239480019,0,0,35,M,179,5.6,0.Sleep
68,4.056479931,42,0.019448919,35,M,179,5.6,0.Sleep
81,3.831120014,38,0.017584804,35,M,179,5.6,0.Sleep
78,3.605760098,21,0.009693391,35,M,179,5.6,0.Sleep
69,5.859360218,80,0.03709586,35,M,179,5.6,0.Sleep
86,5.408639908,111,0.051511671,35,M,179,5.6,0.Sleep
72,4.507199764,52,0.024109202,35,M,179,5.6,0.Sleep
70,8.563679695,104,0.048218403,35,M,179,5.6,0.Sleep
77,6.084720135,82,0.038027916,35,M,179,5.6,0.Sleep
89,8.112959862,105,0.048715502,35,M,179,5.6,0.Sleep
88,6.760799885,92,0.042688202,35,M,179,5.6,0.Sleep
96,4.732560158,18,0.008326374,35,M,179,5.6,0.Sleep
61,2.929680109,19,0.008761334,35,M,179,5.6,1.Sedentary
63,3.605760098,36,0.016652748,35,M,179,5.6,1.Sedentary
68,3.831120014,42,0.019448919,35,M,179,5.6,1.Sedentary
73,3.605760098,44,0.020380976,35,M,179,5.6,1.Sedentary
61,2.929680109,15,0.006959357,35,M,179,5.6,1.Sedentary
66,2.929680109,15,0.006959357,35,M,179,5.6,1.Sedentary
66,1.239480019,0,0,35,M,179,5.6,1.Sedentary
66,2.704319954,6,0.002734033,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
68,2.929680109,8,0.00366609,35,M,179,5.6,1.Sedentary
66,2.704319954,7,0.00323113,35,M,179,5.6,1.Sedentary
65,1.239480019,0,0,35,M,179,5.6,1.Sedentary
62,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,3.605760098,27,0.012489561,35,M,179,5.6,1.Sedentary
72,2.929680109,11,0.005095244,35,M,179,5.6,1.Sedentary
59,2.704319954,5,0.002299073,35,M,179,5.6,1.Sedentary
66,4.507199764,68,0.031503521,35,M,179,5.6,1.Sedentary
72,3.380399942,28,0.012986658,35,M,179,5.6,1.Sedentary
78,4.957920074,73,0.033864729,35,M,179,5.6,1.Sedentary
82,4.732560158,63,0.029204447,35,M,179,5.6,1.Sedentary
73,3.831120014,36,0.016652748,35,M,179,5.6,1.Sedentary
74,1.464840055,0,0,35,M,179,5.6,1.Sedentary
73,2.929680109,4,0.001801976,35,M,179,5.6,1.Sedentary
60,2.929680109,12,0.005530204,35,M,179,5.6,1.Sedentary
64,1.239480019,0,0,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
59,1.239480019,0,0,35,M,179,5.6,1.Sedentary
59,1.239480019,0,0,35,M,179,5.6,1.Sedentary
56,1.239480019,0,0,35,M,179,5.6,1.Sedentary
54,1.239480019,0,0,35,M,179,5.6,1.Sedentary
58,1.239480019,0,0,35,M,179,5.6,1.Sedentary
59,3.831120014,40,0.018516861,35,M,179,5.6,1.Sedentary
63,2.704319954,7,0.00323113,35,M,179,5.6,1.Sedentary
58,3.155040026,20,0.00925843,35,M,179,5.6,1.Sedentary
66,1.239480019,0,0,35,M,179,5.6,1.Sedentary
63,1.239480019,0,0,35,M,179,5.6,1.Sedentary
57,1.239480019,0,0,35,M,179,5.6,1.Sedentary
62,4.056479931,42,0.019448919,35,M,179,5.6,1.Sedentary
71,3.831120014,40,0.018516861,35,M,179,5.6,1.Sedentary
85,5.633999825,109,0.050579615,35,M,179,5.6,1.Sedentary
100,5.408639908,117,0.054245707,35,M,179,5.6,1.Sedentary
102,7.211520195,108,0.05008252,35,M,179,5.6,1.Sedentary
100,8.563679695,109,0.050579615,35,M,179,5.6,1.Sedentary
106,8.338319778,111,0.051511671,35,M,179,5.6,1.Sedentary
105,5.859360218,60,0.027837429,35,M,179,5.6,1.Sedentary
89,4.281839848,37,0.017149845,35,M,179,5.6,1.Sedentary
94,1.690199971,0,0,35,M,179,5.6,1.Sedentary
94,4.957920074,78,0.036163803,35,M,179,5.6,1.Sedentary
111,6.535439968,111,0.051511671,35,M,179,5.6,1.Sedentary
107,7.887599945,112,0.051946633,35,M,179,5.6,1.Sedentary
100,9.690480232,117,0.054245707,35,M,179,5.6,1.Sedentary
99,8.338319778,106,0.049150459,35,M,179,5.6,1.Sedentary
94,5.183279991,64,0.029701542,35,M,179,5.6,1.Sedentary
70,3.155040026,16,0.007394317,35,M,179,5.6,1.Sedentary
75,3.605760098,27,0.012489561,35,M,179,5.6,1.Sedentary
73,4.056479931,81,0.037592959,35,M,179,5.6,1.Sedentary
95,7.211520195,111,0.051511671,35,M,179,5.6,1.Sedentary
115,7.436880112,115,0.053375784,35,M,179,5.6,1.Sedentary
111,8.112959862,103,0.047783446,35,M,179,5.6,1.Sedentary
109,5.633999825,57,0.026408276,35,M,179,5.6,1.Sedentary
82,4.732560158,65,0.030136503,35,M,179,5.6,1.Sedentary
92,6.760799885,110,0.051014576,35,M,179,5.6,1.Sedentary
99,7.211520195,108,0.05008252,35,M,179,5.6,1.Sedentary
110,8.563679695,113,0.052443728,35,M,179,5.6,1.Sedentary
109,9.014399529,116,0.053810745,35,M,179,5.6,1.Sedentary
95,9.014399529,68,0.031503521,35,M,179,5.6,1.Sedentary
80,3.380399942,11,0.005095244,35,M,179,5.6,1.Sedentary
84,4.957920074,39,0.018081902,35,M,179,5.6,1.Sedentary
83,5.859360218,73,0.033864729,35,M,179,5.6,1.Sedentary
96,5.183279991,39,0.018081902,35,M,179,5.6,1.Sedentary
98,4.957920074,26,0.012054601,35,M,179,5.6,1.Sedentary
97,4.507199764,14,0.006462261,35,M,179,5.6,1.Sedentary
99,4.732560158,1,0.00043496,35,M,179,5.6,1.Sedentary
101,4.056479931,0,0,35,M,179,5.6,1.Sedentary
100,3.831120014,0,0,35,M,179,5.6,1.Sedentary
101,4.732560158,6,0.002734033,35,M,179,5.6,1.Sedentary
105,5.859360218,41,0.019013958,35,M,179,5.6,1.Sedentary
67,3.605760098,44,0.020380976,35,M,179,5.6,1.Sedentary
72,1.126799941,0,0,35,M,179,5.6,1.Sedentary
78,1.126799941,0,0,35,M,179,5.6,1.Sedentary
84,1.126799941,0,0,35,M,179,5.6,1.Sedentary
89,1.126799941,0,0,35,M,179,5.6,1.Sedentary
94,1.126799941,0,0,35,M,179,5.6,1.Sedentary
100,1.126799941,0,0,35,M,179,5.6,1.Sedentary
106,1.239480019,0,0,35,M,179,5.6,1.Sedentary
111,6.084720135,9,0.004163187,35,M,179,5.6,1.Sedentary
114,6.760799885,50,0.023177145,35,M,179,5.6,1.Sedentary
108,5.633999825,9,0.004163187,35,M,179,5.6,1.Sedentary
105,5.183279991,38,0.017584804,35,M,179,5.6,1.Sedentary
104,4.619880199,0,0,35,M,179,5.6,1.Sedentary
97,1.577520013,0,0,35,M,179,5.6,1.Sedentary
89,1.577520013,0,0,35,M,179,5.6,1.Sedentary
80,1.352159977,0,0,35,M,179,5.6,1.Sedentary
71,4.281839848,35,0.016217789,35,M,179,5.6,1.Sedentary
89,5.859360218,76,0.035231747,35,M,179,5.6,1.Sedentary
105,6.310080051,96,0.044552315,35,M,179,5.6,1.Sedentary
108,5.859360218,24,0.011122544,35,M,179,5.6,1.Sedentary
106,4.845240116,0,0,35,M,179,5.6,1.Sedentary
100,3.943799973,0,0,35,M,179,5.6,1.Sedentary
99,3.831120014,0,0,35,M,179,5.6,1.Sedentary
93,1.690199971,0,0,35,M,179,5.6,1.Sedentary
92,1.690199971,0,0,35,M,179,5.6,1.Sedentary
95,1.690199971,0,0,35,M,179,5.6,1.Sedentary
93,1.690199971,0,0,35,M,179,5.6,1.Sedentary
94,4.056479931,7,0.00323113,35,M,179,5.6,1.Sedentary
90,1.690199971,0,0,35,M,179,5.6,1.Sedentary
86,1.464840055,0,0,35,M,179,5.6,1.Sedentary
89,1.577520013,0,0,35,M,179,5.6,1.Sedentary
85,1.464840055,0,0,35,M,179,5.6,1.Sedentary
88,1.352159977,0,0,35,M,179,5.6,1.Sedentary
87,1.352159977,0,0,35,M,179,5.6,1.Sedentary
80,3.155040026,9,0.004163187,35,M,179,5.6,1.Sedentary
82,1.464840055,0,0,35,M,179,5.6,1.Sedentary
87,1.352159977,0,0,35,M,179,5.6,1.Sedentary
86,1.464840055,0,0,35,M,179,5.6,1.Sedentary
84,1.464840055,0,0,35,M,179,5.6,1.Sedentary
82,1.464840055,0,0,35,M,179,5.6,1.Sedentary
78,1.464840055,0,0,35,M,179,5.6,1.Sedentary
81,1.464840055,0,0,35,M,179,5.6,1.Sedentary
77,1.352159977,0,0,35,M,179,5.6,1.Sedentary
78,3.155040026,7,0.00323113,35,M,179,5.6,1.Sedentary
77,1.352159977,0,0,35,M,179,5.6,1.Sedentary
74,2.929680109,9,0.004163187,35,M,179,5.6,1.Sedentary
76,1.464840055,0,0,35,M,179,5.6,1.Sedentary
74,1.464840055,0,0,35,M,179,5.6,1.Sedentary
76,1.352159977,0,0,35,M,179,5.6,1.Sedentary
70,1.464840055,0,0,35,M,179,5.6,1.Sedentary
65,1.239480019,0,0,35,M,179,5.6,1.Sedentary
75,2.929680109,6,0.002734033,35,M,179,5.6,1.Sedentary
83,3.605760098,17,0.007829277,35,M,179,5.6,1.Sedentary
73,2.929680109,7,0.00323113,35,M,179,5.6,1.Sedentary
80,3.380399942,9,0.004163187,35,M,179,5.6,1.Sedentary
81,1.464840055,0,0,35,M,179,5.6,1.Sedentary
68,1.239480019,0,0,35,M,179,5.6,1.Sedentary
68,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,1.126799941,0,0,35,M,179,5.6,1.Sedentary
69,1.464840055,0,0,35,M,179,5.6,1.Sedentary
67,1.239480019,0,0,35,M,179,5.6,1.Sedentary
68,1.126799941,0,0,35,M,179,5.6,1.Sedentary
67,1.239480019,0,0,35,M,179,5.6,1.Sedentary
66,1.239480019,0,0,35,M,179,5.6,1.Sedentary
66,1.239480019,0,0,35,M,179,5.6,1.Sedentary
66,3.155040026,15,0.006959357,35,M,179,5.6,1.Sedentary
77,4.281839848,69,0.032000616,35,M,179,5.6,1.Sedentary
86,5.408639908,101,0.046851389,35,M,179,5.6,1.Sedentary
99,5.859360218,69,0.032000616,35,M,179,5.6,1.Sedentary
105,5.859360218,33,0.015285731,35,M,179,5.6,1.Sedentary
98,4.507199764,7,0.00323113,35,M,179,5.6,1.Sedentary
81,1.352159977,0,0,35,M,179,5.6,1.Sedentary
64,1.126799941,0,0,35,M,179,5.6,1.Sedentary
64,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,1.239480019,0,0,35,M,179,5.6,1.Sedentary
65,1.126799941,0,0,35,M,179,5.6,1.Sedentary
65,1.126799941,0,0,35,M,179,5.6,1.Sedentary
69,1.239480019,0,0,35,M,179,5.6,1.Sedentary
71,1.464840055,0,0,35,M,179,5.6,1.Sedentary
70,2.929680109,7,0.00323113,35,M,179,5.6,1.Sedentary
73,2.929680109,12,0.005530204,35,M,179,5.6,1.Sedentary
68,1.239480019,0,0,35,M,179,5.6,1.Sedentary
61,1.239480019,0,0,35,M,179,5.6,1.Sedentary
62,4.056479931,12,0.005530204,35,M,179,5.6,1.Sedentary
70,6.986159801,117,0.054245707,35,M,179,5.6,1.Sedentary
86,7.662240028,116,0.053810745,35,M,179,5.6,1.Sedentary
112,8.112959862,116,0.053810745,35,M,179,5.6,1.Sedentary
116,8.338319778,116,0.053810745,35,M,179,5.6,1.Sedentary
130,9.014399529,117,0.054245707,35,M,179,5.6,1.Sedentary
145,10.81727982,116,0.053810745,35,M,179,5.6,1.Sedentary
147,11.04263973,117,0.054245707,35,M,179,5.6,1.Sedentary
151,11.49335957,115,0.053375784,35,M,179,5.6,2.Light
159,12.6201601,92,0.042688202,35,M,179,5.6,3.Moderate
147,10.5919199,37,0.017149845,35,M,179,5.6,2.Light
105,5.408639908,13,0.0060273,35,M,179,5.6,0.Sleep
103,4.169159889,0,0,35,M,179,5.6,0.Sleep
102,3.155040026,18,0.008326374,35,M,179,5.6,0.Sleep
100,5.859360218,24,0.011122544,35,M,179,5.6,0.Sleep
90,1.690199971,0,0,35,M,179,5.6,0.Sleep
